"date";"NO2";"CO";"O3";"PM10";"PM25";"SO2";"indPM10"
2022-09-15;22.4666666666667;0.25175;42.6363636363636;10.4722222222222;4.315;0.183333333333333;"Muito bom"
2022-09-16;20.4958333333333;0.206916666666667;48.375;15.625;5.24583333333333;1;"Muito bom"
2022-09-17;15.4541666666667;0.209125;69.4583333333333;12.3083333333333;7.24583333333333;0.420833333333333;"Muito bom"
2022-09-18;22.6416666666667;0.253041666666667;71.1666666666667;17.8083333333333;10.6;1.5625;"Muito bom"
2022-09-19;29.8958333333333;0.313958333333333;63.375;26.975;9.9125;1.45416666666667;"Bom"
2022-09-20;32.6083333333333;0.295458333333333;73.1666666666667;28.4375;11.6125;0.6375;"Bom"
2022-09-21;24.0875;0.267041666666667;73.5833333333333;20.5791666666667;9.69166666666667;1.7125;"Bom"
2022-09-22;31.2;0.296958333333333;61.2083333333333;21.25;8.95;1.87083333333333;"Bom"
2022-09-23;18.6666666666667;0.231291666666667;74.0833333333333;19.7166666666667;8.29166666666667;1.94166666666667;"Muito bom"
2022-09-24;6.4875;0.159041666666667;72.9583333333333;13.025;5.4375;0.05;"Muito bom"
2022-09-25;5.47083333333333;0.14995;73.375;12.6458333333333;3.95;0.55;"Muito bom"
2022-09-26;15.7416666666667;0.121375;69.5416666666667;12.2;4.13333333333333;0.420833333333333;"Muito bom"
2022-09-27;9.6125;0.117708333333333;70.4166666666667;14.3458333333333;4.01666666666667;0.491666666666667;"Muito bom"
2022-09-28;9.54583333333333;0.148125;68.0416666666667;10.3125;3.8625;1.14583333333333;"Muito bom"
2022-09-29;15.7708333333333;0.189083333333333;61.875;16.4708333333333;4.42083333333333;0.766666666666667;"Muito bom"
2022-09-30;11.3625;0.127916666666667;62.3333333333333;11.7083333333333;4.1;0.504166666666667;"Muito bom"
2022-10-01;24.0541666666667;0.17575;61.25;12.1375;4.37083333333333;0.166666666666667;"Muito bom"
2022-10-02;41.8875;0.259;55.5416666666667;15.2541666666667;6.7625;2.55416666666667;"Muito bom"
2022-10-03;56.4458333333333;0.303041666666667;40.875;33.3166666666667;14.0291666666667;2.5;"Bom"
2022-10-04;60.9791666666667;0.299833333333333;40.0833333333333;30.8875;13.1;1.83333333333333;"Bom"
2022-10-05;37.25;0.1975;58.4782608695652;31.5541666666667;8.19166666666667;1.3;"Bom"
2022-10-06;38.4458333333333;0.232958333333333;57.1666666666667;42.8541666666667;9.51666666666667;1.5375;"Medio"
2022-10-07;37.35;0.275333333333333;63.625;58.4875;14.5333333333333;1.57083333333333;"Fraco"
2022-10-08;22.2125;0.232916666666667;68.5833333333333;45.2125;12.1791666666667;2.25833333333333;"Medio"
2022-10-09;11.6833333333333;0.183541666666667;75.4166666666667;38.4625;11.8625;0.579166666666667;"Medio"
2022-10-10;35.05;0.257875;27.7916666666667;16.7041666666667;6.57916666666667;1.57916666666667;"Muito bom"
2022-10-11;20.2666666666667;0.234625;38;13.1333333333333;6.58333333333333;1.91666666666667;"Muito bom"
2022-10-12;18.9458333333333;0.204791666666667;58.625;15.4791666666667;5.90416666666667;2.075;"Muito bom"
2022-10-13;17.925;0.178083333333333;56.5;16.8125;5.28333333333333;0;"Muito bom"
2022-10-14;18.5958333333333;0.185125;35.7083333333333;10.1958333333333;6.26666666666667;0.895833333333333;"Muito bom"
2022-10-15;15.6083333333333;0.154708333333333;30;6.97916666666667;4.14583333333333;1.45;"Muito bom"
2022-10-16;19.3541666666667;0.166958333333333;26.9166666666667;8.4625;4.18333333333333;0.05;"Muito bom"
2022-10-17;27.2625;0.248333333333333;34;21.8333333333333;6.3375;2.3625;"Bom"
2022-10-18;11.8666666666667;0.15925;57.3333333333333;28.5791666666667;9.95833333333333;0.158333333333333;"Bom"
2022-10-19;21.3416666666667;0.218375;56.625;14.9125;3.5625;0.679166666666667;"Muito bom"
2022-10-20;19.3416666666667;0.192;60.0833333333333;16.4208333333333;3.53333333333333;0.608333333333333;"Muito bom"
2022-10-21;20.3833333333333;0.17375;54.625;24.0041666666667;3.77916666666667;1.19583333333333;"Bom"
2022-10-22;9.66666666666667;0.208333333333333;71.875;14.3666666666667;3.87916666666667;0.629166666666667;"Muito bom"
2022-10-23;11.625;0.158;70.9166666666667;19.3208333333333;4.01666666666667;0.804166666666667;"Muito bom"
2022-10-24;29.3;0.209083333333333;41.875;19.8458333333333;5.6875;0.716666666666667;"Muito bom"
2022-10-25;15.3041666666667;0.188291666666667;59.75;22.4;5.77083333333333;0.833333333333333;"Bom"
2022-10-26;20.5291666666667;0.20925;43.125;23.1708333333333;5.14583333333333;2.30833333333333;"Bom"
2022-10-27;15.6958333333333;0.197541666666667;47.4583333333333;19.1375;4.57916666666667;0.0875;"Muito bom"
2022-10-28;20.8083333333333;0.179708333333333;42.625;21.375;4.74166666666667;0.820833333333333;"Bom"
2022-10-29;31.6333333333333;0.279791666666667;47.1666666666667;26.9958333333333;9.4375;1.81666666666667;"Bom"
2022-10-30;33.4958333333333;0.319833333333333;33.2916666666667;15.2708333333333;8.08333333333333;2.04583333333333;"Muito bom"
2022-10-31;19.6916666666667;0.214958333333333;54.9583333333333;14.05;5.7375;0.6;"Muito bom"
2022-11-01;19.4375;0.142416666666667;59.4166666666667;15.7416666666667;3.37916666666667;0.558333333333333;"Muito bom"
2022-11-02;49.9608695652174;0.291125;22.695652173913;19.4909090909091;4.80454545454545;1.5375;"Muito bom"
2022-11-03;39.9;0.343375;21.2083333333333;20.3083333333333;8.7875;1.86666666666667;"Bom"
2022-11-04;30.3625;0.199916666666667;42.4583333333333;13.475;3.82916666666667;0.975;"Muito bom"
2022-11-05;35.7958333333333;0.303333333333333;29.5;20.6291666666667;10.0916666666667;1.53333333333333;"Bom"
2022-11-06;41.1583333333333;0.284708333333333;21.9166666666667;20.7166666666667;11.0208333333333;1.42916666666667;"Bom"
2022-11-07;21.6125;0.21504347826087;29.75;17.0708333333333;10.6833333333333;1.3304347826087;"Muito bom"
2022-11-08;29.3416666666667;0.275583333333333;43.7916666666667;14.7333333333333;7.08333333333333;0.658333333333333;"Muito bom"
2022-11-09;53.9416666666667;0.361958333333333;19.75;19.3875;6.32916666666667;0.258333333333333;"Muito bom"
2022-11-10;37.1458333333333;0.344833333333333;19.4166666666667;17.7916666666667;9.32916666666667;1.64166666666667;"Muito bom"
2022-11-11;27.3916666666667;0.235958333333333;33.8333333333333;13.0875;5.95833333333333;0.108333333333333;"Muito bom"
2022-11-12;33.7625;0.352333333333333;31.4166666666667;14.475;7.33333333333333;1.05;"Muito bom"
2022-11-13;27.0333333333333;0.323458333333333;33.4166666666667;26.0875;16.4291666666667;0.416666666666667;"Bom"
2022-11-14;29.125;0.213583333333333;39.9583333333333;9.12916666666667;4.05;0.0166666666666667;"Muito bom"
2022-11-15;23.8958333333333;0.250625;50.0416666666667;14.825;3.425;0.279166666666667;"Muito bom"
2022-11-16;27.6791666666667;0.218416666666667;44.8333333333333;17.1458333333333;4.32916666666667;1.125;"Muito bom"
2022-11-17;24.65;0.196833333333333;46.625;14.2625;4.275;1.07916666666667;"Muito bom"
2022-11-18;29.3291666666667;0.167791666666667;51.125;11.0791666666667;3.6375;0.154166666666667;"Muito bom"
2022-11-19;32.0541666666667;0.171041666666667;47.75;13.1416666666667;4.49583333333333;0.0458333333333333;"Muito bom"
2022-11-20;23.525;0.20175;50.5833333333333;13.5166666666667;4.73333333333333;1.74583333333333;"Muito bom"
2022-11-21;22.9583333333333;0.149041666666667;49.7916666666667;13.0583333333333;4.32083333333333;0.7125;"Muito bom"
2022-11-22;29.5375;0.197375;41.625;23.2875;5.2875;0.554166666666667;"Bom"
2022-11-23;26.5625;0.256416666666667;49.5833333333333;19.8708333333333;6.06666666666667;0.975;"Muito bom"
2022-11-24;27.1666666666667;0.219416666666667;44.6666666666667;13.8083333333333;4.6125;0.4625;"Muito bom"
2022-11-25;43.85;0.365458333333333;33.75;22.0291666666667;5.15833333333333;0.758333333333333;"Bom"
2022-11-26;31.5833333333333;0.318875;23.3333333333333;19.55;9.675;1.19583333333333;"Muito bom"
2022-11-27;26.8458333333333;0.24975;31.125;17.6625;10.1833333333333;1.0125;"Muito bom"
2022-11-28;36.2458333333333;0.212666666666667;40.1666666666667;17.8;4.78333333333333;0.366666666666667;"Muito bom"
2022-11-29;41.1416666666667;0.260208333333333;32.6666666666667;19.3125;8.8375;1.52083333333333;"Muito bom"
2022-11-30;41.3875;0.299458333333333;18.2083333333333;20.4708333333333;10.8916666666667;0.85;"Bom"
2022-12-01;24.7458333333333;0.23325;35.625;8.67916666666667;4.4125;0.225;"Muito bom"
2022-12-02;32.7826086956522;0.274782608695652;20.8695652173913;15.0125;10.0833333333333;0.995652173913044;"Muito bom"
2022-12-03;24.0416666666667;0.299916666666667;24.4166666666667;17.575;13.7;1.20833333333333;"Muito bom"
2022-12-04;25.4291666666667;0.407625;19.75;22.4875;17.5666666666667;1.64166666666667;"Bom"
2022-12-05;25.6916666666667;0.249;35.1666666666667;10.8583333333333;6.32;0.958333333333333;"Muito bom"
2022-12-06;48.7375;0.66775;9.70833333333333;21.9958333333333;13.7625;3.25;"Bom"
2022-12-07;16.5708333333333;0.236666666666667;33.8333333333333;20.0083333333333;13.7791666666667;0.4125;"Bom"
2022-12-08;20.7041666666667;0.196916666666667;59.3333333333333;14.7208333333333;5.09583333333333;0.454166666666667;"Muito bom"
2022-12-09;28.425;0.222958333333333;57.7916666666667;11.3666666666667;4.52916666666667;1.0875;"Muito bom"
2022-12-10;27.3041666666667;0.231541666666667;48.5416666666667;15.3958333333333;5.675;1.45;"Muito bom"
2022-12-11;11.8833333333333;0.21675;58.8333333333333;19.7333333333333;6.81666666666667;0.370833333333333;"Muito bom"
2022-12-12;8.73333333333333;0.212791666666667;55.625;26.3958333333333;7.15416666666667;0.2;"Bom"
2022-12-13;13.1833333333333;0.181083333333333;53.4583333333333;12.575;4.00833333333333;0;"Muito bom"
2022-12-14;23.5125;0.206416666666667;58.875;16.4;4.34583333333333;0.504166666666667;"Muito bom"
2022-12-15;34.2625;0.297833333333333;44.125;19.625;5.50416666666667;0.0458333333333333;"Muito bom"
2022-12-16;33.8916666666667;0.262958333333333;44.4583333333333;13.3291666666667;4.72916666666667;0.645833333333333;"Muito bom"
2022-12-17;44.575;0.382166666666667;25.0833333333333;18.35;9.1375;0.0208333333333333;"Muito bom"
2022-12-18;18.975;0.276583333333333;40.2916666666667;15.4833333333333;9.22083333333333;0.595833333333333;"Muito bom"
2022-12-19;14.6333333333333;0.190041666666667;54.4583333333333;15.3458333333333;6.5625;0.416666666666667;"Muito bom"
2022-12-20;20.3083333333333;0.212083333333333;58.0416666666667;14.5291666666667;4.95416666666667;0.0458333333333333;"Muito bom"
2022-12-21;20.5166666666667;0.171458333333333;54.5416666666667;18;4.16666666666667;0.547826086956522;"Muito bom"
2022-12-22;30.375;0.22125;42.3333333333333;17.975;6.27916666666667;0.4875;"Muito bom"
2022-12-23;29.9833333333333;0.16725;39.75;16.4875;7.12916666666667;0.495833333333333;"Muito bom"
2022-12-24;11.3208333333333;0.162958333333333;64.125;13.7083333333333;5.34166666666667;0.5;"Muito bom"
2022-12-25;11.3125;0.155083333333333;66.625;9.70416666666667;4.17826086956522;0.5;"Muito bom"
2022-12-26;29.9916666666667;0.345666666666667;27.2083333333333;16.375;NA;1.00833333333333;"Muito bom"
2022-12-27;38.0875;0.443083333333333;7.70833333333333;25.4666666666667;NA;1.29166666666667;"Bom"
2022-12-28;37.275;0.360875;11.1666666666667;23.60625;12.2333333333333;1.15;"Bom"
2022-12-29;14.0208333333333;0.125416666666667;64.0416666666667;22.4625;7.41666666666667;0.6375;"Bom"
2022-12-30;10.8375;0.128375;73.0833333333333;21.2666666666667;6.77083333333333;0.725;"Bom"
2022-12-31;11.8583333333333;0.161833333333333;59.125;22.3708333333333;12.5125;0.754166666666667;"Bom"
